Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"August 21, 2022",Region of Waterloo Public Health and Emergency Services,41,54,6.7,20,60,3.3,4,0.7,1,0.2
"August 22, 2022",Region of Waterloo Public Health and Emergency Services,69,52,11.3,43,55,7,8,1.3,2,0.3
"August 23, 2022",Region of Waterloo Public Health and Emergency Services,75,55,12.3,79,53,12.9,7,1.1,0,0
"August 24, 2022",Region of Waterloo Public Health and Emergency Services,43,56,7,62,57,10.1,2,0.3,1,0.2
"August 25, 2022",Region of Waterloo Public Health and Emergency Services,46,52,7.5,55,54,9,3,0.5,1,0.2
"August 26, 2022",Region of Waterloo Public Health and Emergency Services,42,51,6.9,48,52,7.8,6,1,2,0.3
"August 27, 2022",Region of Waterloo Public Health and Emergency Services,44,51,7.2,40,51,6.5,4,0.7,0,0
"August 28, 2022",Region of Waterloo Public Health and Emergency Services,31,51,5.1,34,50,5.6,6,1,0,0
"August 29, 2022",Region of Waterloo Public Health and Emergency Services,33,50,5.4,22,52,3.6,5,0.8,0,0
"August 30, 2022",Region of Waterloo Public Health and Emergency Services,36,45,5.9,62,49,10.1,6,1,2,0.3
"August 31, 2022",Region of Waterloo Public Health and Emergency Services,34,39,5.6,40,46,6.5,3,0.5,0,0
"September 1, 2022",Region of Waterloo Public Health and Emergency Services,30,38,4.9,30,43,4.9,1,0.2,1,0.2
"September 2, 2022",Region of Waterloo Public Health and Emergency Services,28,36,4.6,37,39,6.1,5,0.8,0,0
"September 3, 2022",Region of Waterloo Public Health and Emergency Services,25,34,4.1,19,38,3.1,4,0.7,0,0
"September 4, 2022",Region of Waterloo Public Health and Emergency Services,20,31,3.3,23,35,3.8,4,0.7,0,0
"September 5, 2022",Region of Waterloo Public Health and Emergency Services,31,29,5.1,37,33,6.1,5,0.8,3,0.5
"September 6, 2022",Region of Waterloo Public Health and Emergency Services,55,29,9,43,35,7,6,1,0,0
"September 7, 2022",Region of Waterloo Public Health and Emergency Services,32,32,5.2,37,33,6.1,6,1,1,0.2
"September 8, 2022",Region of Waterloo Public Health and Emergency Services,32,32,5.2,38,32,6.2,1,0.2,0,0
"September 9, 2022",Region of Waterloo Public Health and Emergency Services,46,32,7.5,34,33,5.6,5,0.8,0,0
"September 10, 2022",Region of Waterloo Public Health and Emergency Services,32,34,5.2,16,33,2.6,5,0.8,0,0
"September 11, 2022",Region of Waterloo Public Health and Emergency Services,38,35,6.2,36,33,5.9,3,0.5,0,0
"September 12, 2022",Region of Waterloo Public Health and Emergency Services,47,38,7.7,60,34,9.8,3,0.5,0,0
"September 13, 2022",Region of Waterloo Public Health and Emergency Services,40,40,6.5,50,38,8.2,8,1.3,0,0
"September 14, 2022",Region of Waterloo Public Health and Emergency Services,44,38,7.2,46,39,7.5,6,1,1,0.2
"September 15, 2022",Region of Waterloo Public Health and Emergency Services,45,40,7.4,42,40,6.9,9,1.5,1,0.2
"September 16, 2022",Region of Waterloo Public Health and Emergency Services,52,42,8.5,47,41,7.7,7,1.1,0,0
"September 17, 2022",Region of Waterloo Public Health and Emergency Services,32,43,5.2,26,42,4.3,6,1,1,0.2
"September 18, 2022",Region of Waterloo Public Health and Emergency Services,24,43,3.9,33,44,5.4,2,0.3,0,0
"September 19, 2022",Region of Waterloo Public Health and Emergency Services,59,41,9.6,35,43,5.7,5,0.8,0,0
"September 20, 2022",Region of Waterloo Public Health and Emergency Services,38,42,6.2,40,40,6.5,10,1.6,0,0
"September 21, 2022",Region of Waterloo Public Health and Emergency Services,61,42,10,76,38,12.4,6,1,1,0.2
"September 22, 2022",Region of Waterloo Public Health and Emergency Services,33,44,5.4,41,43,6.7,3,0.5,0,0
"September 23, 2022",Region of Waterloo Public Health and Emergency Services,41,43,6.7,43,43,7,4,0.7,0,0
"September 24, 2022",Region of Waterloo Public Health and Emergency Services,26,41,4.3,23,42,3.8,2,0.3,0,0
"September 25, 2022",Region of Waterloo Public Health and Emergency Services,32,40,5.2,30,42,4.9,9,1.5,0,0
"September 26, 2022",Region of Waterloo Public Health and Emergency Services,46,41,7.5,48,41,7.8,3,0.5,1,0.2
"September 27, 2022",Region of Waterloo Public Health and Emergency Services,36,40,5.9,28,43,4.6,8,1.3,0,0
"September 28, 2022",Region of Waterloo Public Health and Emergency Services,41,39,6.7,55,41,9,3,0.5,0,0
"September 29, 2022",Region of Waterloo Public Health and Emergency Services,45,36,7.4,52,38,8.5,4,0.7,1,0.2
"September 30, 2022",Region of Waterloo Public Health and Emergency Services,38,38,6.2,40,40,6.5,6,1,0,0
"October 1, 2022",Region of Waterloo Public Health and Emergency Services,27,38,4.4,19,39,3.1,8,1.3,1,0.2
"October 2, 2022",Region of Waterloo Public Health and Emergency Services,29,38,4.7,33,39,5.4,4,0.7,0,0
"October 3, 2022",Region of Waterloo Public Health and Emergency Services,46,37,7.5,29,39,4.7,13,2.1,0,0
"October 4, 2022",Region of Waterloo Public Health and Emergency Services,24,37,3.9,38,37,6.2,10,1.6,0,0
"October 5, 2022",Region of Waterloo Public Health and Emergency Services,36,36,5.9,25,38,4.1,2,0.3,0,0
"October 6, 2022",Region of Waterloo Public Health and Emergency Services,36,35,5.9,42,34,6.9,5,0.8,1,0.2
"October 7, 2022",Region of Waterloo Public Health and Emergency Services,35,34,5.7,44,32,7.2,5,0.8,0,0
"October 8, 2022",Region of Waterloo Public Health and Emergency Services,16,33,2.6,26,33,4.3,4,0.7,0,0
"October 9, 2022",Region of Waterloo Public Health and Emergency Services,23,32,3.8,18,34,2.9,5,0.8,0,0
"October 10, 2022",Region of Waterloo Public Health and Emergency Services,40,31,6.5,21,32,3.4,7,1.1,0,0
"October 11, 2022",Region of Waterloo Public Health and Emergency Services,60,30,9.8,25,31,4.1,11,1.8,1,0.2
"October 12, 2022",Region of Waterloo Public Health and Emergency Services,54,35,8.8,58,29,9.5,11,1.8,0,0
"October 13, 2022",Region of Waterloo Public Health and Emergency Services,51,38,8.3,69,33,11.3,11,1.8,0,0
"October 14, 2022",Region of Waterloo Public Health and Emergency Services,38,40,6.2,45,37,7.4,5,0.8,0,0
"October 15, 2022",Region of Waterloo Public Health and Emergency Services,36,40,5.9,18,37,2.9,2,0.3,0,0
"October 16, 2022",Region of Waterloo Public Health and Emergency Services,36,43,5.9,36,36,5.9,2,0.3,0,0
"October 17, 2022",Region of Waterloo Public Health and Emergency Services,54,45,8.8,29,39,4.7,8,1.3,1,0.2
"October 18, 2022",Region of Waterloo Public Health and Emergency Services,50,47,8.2,69,40,11.3,7,1.1,0,0
"October 19, 2022",Region of Waterloo Public Health and Emergency Services,45,46,7.4,45,46,7.4,11,1.8,1,0.2
"October 20, 2022",Region of Waterloo Public Health and Emergency Services,45,44,7.4,61,44,10,6,1,0,0
"October 21, 2022",Region of Waterloo Public Health and Emergency Services,28,43,4.6,52,43,8.5,8,1.3,2,0.3
"October 22, 2022",Region of Waterloo Public Health and Emergency Services,36,42,5.9,27,44,4.4,6,1,0,0
"October 23, 2022",Region of Waterloo Public Health and Emergency Services,31,42,5.1,20,46,3.3,4,0.7,0,0
"October 24, 2022",Region of Waterloo Public Health and Emergency Services,47,41,7.7,34,43,5.6,9,1.5,1,0.2
"October 25, 2022",Region of Waterloo Public Health and Emergency Services,47,40,7.7,52,44,8.5,3,0.5,0,0
"October 26, 2022",Region of Waterloo Public Health and Emergency Services,48,40,7.8,66,42,10.8,7,1.1,0,0
"October 27, 2022",Region of Waterloo Public Health and Emergency Services,45,40,7.4,43,45,7,5,0.8,1,0.2
"October 28, 2022",Region of Waterloo Public Health and Emergency Services,50,40,8.2,61,42,10,4,0.7,0,0
"October 29, 2022",Region of Waterloo Public Health and Emergency Services,29,43,4.7,22,43,3.6,5,0.8,0,0
"October 30, 2022",Region of Waterloo Public Health and Emergency Services,40,42,6.5,41,43,6.7,5,0.8,1,0.2
"October 31, 2022",Region of Waterloo Public Health and Emergency Services,78,44,12.8,31,46,5.1,7,1.1,0,0
"November 1, 2022",Region of Waterloo Public Health and Emergency Services,48,48,7.8,69,45,11.3,11,1.8,0,0
"November 2, 2022",Region of Waterloo Public Health and Emergency Services,47,48,7.7,46,48,7.5,10,1.6,0,0
"November 3, 2022",Region of Waterloo Public Health and Emergency Services,46,48,7.5,59,45,9.6,5,0.8,0,0
"November 4, 2022",Region of Waterloo Public Health and Emergency Services,41,48,6.7,47,47,7.7,11,1.8,1,0.2
"November 5, 2022",Region of Waterloo Public Health and Emergency Services,28,47,4.6,36,45,5.9,8,1.3,0,0
"November 6, 2022",Region of Waterloo Public Health and Emergency Services,29,47,4.7,40,47,6.5,4,0.7,0,0
"November 7, 2022",Region of Waterloo Public Health and Emergency Services,36,45,5.9,39,47,6.4,9,1.5,2,0.3
"November 8, 2022",Region of Waterloo Public Health and Emergency Services,24,39,3.9,31,48,5.1,0,0,0,0
"November 9, 2022",Region of Waterloo Public Health and Emergency Services,29,36,4.7,36,43,5.9,4,0.7,1,0.2
"November 10, 2022",Region of Waterloo Public Health and Emergency Services,28,33,4.6,28,41,4.6,1,0.2,2,0.3
"November 11, 2022",Region of Waterloo Public Health and Emergency Services,29,31,4.7,27,37,4.4,6,1,0,0
"November 12, 2022",Region of Waterloo Public Health and Emergency Services,23,29,3.8,18,34,2.9,6,1,0,0
"November 13, 2022",Region of Waterloo Public Health and Emergency Services,16,28,2.6,22,31,3.6,1,0.2,0,0
"November 14, 2022",Region of Waterloo Public Health and Emergency Services,25,26,4.1,37,29,6.1,2,0.3,0,0
"November 15, 2022",Region of Waterloo Public Health and Emergency Services,16,25,2.6,27,28,4.4,7,1.1,0,0
"November 16, 2022",Region of Waterloo Public Health and Emergency Services,23,24,3.8,34,28,5.6,5,0.8,0,0
"November 17, 2022",Region of Waterloo Public Health and Emergency Services,25,23,4.1,14,28,2.3,7,1.1,0,0
"November 18, 2022",Region of Waterloo Public Health and Emergency Services,20,22,3.3,24,26,3.9,2,0.3,0,0
"November 19, 2022",Region of Waterloo Public Health and Emergency Services,21,21,3.4,17,25,2.8,3,0.5,0,0
"November 20, 2022",Region of Waterloo Public Health and Emergency Services,11,21,1.8,17,25,2.8,4,0.7,0,0
"November 21, 2022",Region of Waterloo Public Health and Emergency Services,28,20,4.6,29,24,4.7,9,1.5,0,0
"November 22, 2022",Region of Waterloo Public Health and Emergency Services,33,21,5.4,19,23,3.1,6,1,0,0
"November 23, 2022",Region of Waterloo Public Health and Emergency Services,23,23,3.8,29,22,4.7,5,0.8,0,0
"November 24, 2022",Region of Waterloo Public Health and Emergency Services,32,23,5.2,28,21,4.6,6,1,0,0
"November 25, 2022",Region of Waterloo Public Health and Emergency Services,31,24,5.1,26,23,4.3,4,0.7,0,0
"November 26, 2022",Region of Waterloo Public Health and Emergency Services,19,26,3.1,12,24,2,1,0.2,2,0.3
"November 27, 2022",Region of Waterloo Public Health and Emergency Services,14,25,2.3,11,23,1.8,3,0.5,0,0
"November 28, 2022",Region of Waterloo Public Health and Emergency Services,37,26,6.1,57,22,9.3,7,1.1,0,0
"November 29, 2022",Region of Waterloo Public Health and Emergency Services,39,27,6.4,17,26,2.8,6,1,0,0
"November 30, 2022",Region of Waterloo Public Health and Emergency Services,24,28,3.9,34,26,5.6,3,0.5,1,0.2
"December 1, 2022",Region of Waterloo Public Health and Emergency Services,35,28,5.7,29,26,4.7,9,1.5,0,0
"December 2, 2022",Region of Waterloo Public Health and Emergency Services,39,28,6.4,37,27,6.1,4,0.7,0,0
"December 3, 2022",Region of Waterloo Public Health and Emergency Services,17,30,2.8,33,28,5.4,3,0.5,0,0
"December 4, 2022",Region of Waterloo Public Health and Emergency Services,18,29,2.9,11,31,1.8,4,0.7,1,0.2
"December 5, 2022",Region of Waterloo Public Health and Emergency Services,34,30,5.6,32,31,5.2,8,1.3,0,0
"December 6, 2022",Region of Waterloo Public Health and Emergency Services,26,29,4.3,32,28,5.2,4,0.7,0,0
"December 7, 2022",Region of Waterloo Public Health and Emergency Services,29,28,4.7,21,30,3.4,6,1,1,0.2
"December 8, 2022",Region of Waterloo Public Health and Emergency Services,24,28,3.9,29,28,4.7,1,0.2,1,0.2
"December 9, 2022",Region of Waterloo Public Health and Emergency Services,34,27,5.6,43,28,7,3,0.5,0,0
"December 10, 2022",Region of Waterloo Public Health and Emergency Services,26,26,4.3,19,29,3.1,3,0.5,0,0
"December 11, 2022",Region of Waterloo Public Health and Emergency Services,30,27,4.9,20,27,3.3,6,1,1,0.2
"December 12, 2022",Region of Waterloo Public Health and Emergency Services,55,29,9,34,28,5.6,8,1.3,0,0
"December 13, 2022",Region of Waterloo Public Health and Emergency Services,40,32,6.5,65,28,10.6,7,1.1,0,0
"December 14, 2022",Region of Waterloo Public Health and Emergency Services,28,34,4.6,32,33,5.2,4,0.7,0,0
"December 15, 2022",Region of Waterloo Public Health and Emergency Services,35,34,5.7,35,35,5.7,6,1,0,0
"December 16, 2022",Region of Waterloo Public Health and Emergency Services,45,35,7.4,18,35,2.9,6,1,0,0
"December 17, 2022",Region of Waterloo Public Health and Emergency Services,16,37,2.6,42,32,6.9,6,1,0,0
"December 18, 2022",Region of Waterloo Public Health and Emergency Services,26,36,4.3,20,35,3.3,1,0.2,0,0
"December 19, 2022",Region of Waterloo Public Health and Emergency Services,33,35,5.4,33,35,5.4,3,0.5,0,0
"December 20, 2022",Region of Waterloo Public Health and Emergency Services,34,32,5.6,21,35,3.4,5,0.8,0,0
"December 21, 2022",Region of Waterloo Public Health and Emergency Services,40,31,6.5,33,29,5.4,3,0.5,1,0.2
"December 22, 2022",Region of Waterloo Public Health and Emergency Services,38,33,6.2,56,29,9.2,6,1,0,0
"December 23, 2022",Region of Waterloo Public Health and Emergency Services,32,33,5.2,39,32,6.4,6,1,0,0
"December 24, 2022",Region of Waterloo Public Health and Emergency Services,30,31,4.9,17,35,2.8,6,1,0,0
"December 25, 2022",Region of Waterloo Public Health and Emergency Services,25,33,4.1,24,31,3.9,6,1,0,0
"December 26, 2022",Region of Waterloo Public Health and Emergency Services,36,33,5.9,22,32,3.6,5,0.8,0,0
"December 27, 2022",Region of Waterloo Public Health and Emergency Services,33,34,5.4,43,30,7,2,0.3,0,0
"December 28, 2022",Region of Waterloo Public Health and Emergency Services,48,33,7.8,47,33,7.7,7,1.1,0,0
"December 29, 2022",Region of Waterloo Public Health and Emergency Services,37,35,6.1,47,35,7.7,4,0.7,0,0
"December 30, 2022",Region of Waterloo Public Health and Emergency Services,43,34,7,32,34,5.2,5,0.8,0,0
"December 31, 2022",Region of Waterloo Public Health and Emergency Services,29,36,4.7,43,33,7,6,1,1,0.2
"January 1, 2023",Region of Waterloo Public Health and Emergency Services,50,36,8.2,35,37,5.7,6,1,0,0
"January 2, 2023",Region of Waterloo Public Health and Emergency Services,31,39,5.1,37,38,6.1,1,0.2,0,0
"January 3, 2023",Region of Waterloo Public Health and Emergency Services,28,39,4.6,23,41,3.8,4,0.7,0,0
"January 4, 2023",Region of Waterloo Public Health and Emergency Services,37,38,6.1,42,38,6.9,5,0.8,0,0
"January 5, 2023",Region of Waterloo Public Health and Emergency Services,24,36,3.9,39,37,6.4,4,0.7,0,0
"January 6, 2023",Region of Waterloo Public Health and Emergency Services,30,35,4.9,42,36,6.9,5,0.8,1,0.2
"January 7, 2023",Region of Waterloo Public Health and Emergency Services,31,33,5.1,23,37,3.8,5,0.8,0,0
"January 8, 2023",Region of Waterloo Public Health and Emergency Services,26,33,4.3,22,34,3.6,6,1,0,0
"January 9, 2023",Region of Waterloo Public Health and Emergency Services,29,30,4.7,24,33,3.9,5,0.8,0,0
"January 10, 2023",Region of Waterloo Public Health and Emergency Services,31,29,5.1,35,31,5.7,5,0.8,0,0
"January 11, 2023",Region of Waterloo Public Health and Emergency Services,31,30,5.1,31,32,5.1,5,0.8,0,0
"January 12, 2023",Region of Waterloo Public Health and Emergency Services,29,29,4.7,35,31,5.7,1,0.2,0,0
"January 13, 2023",Region of Waterloo Public Health and Emergency Services,53,30,8.7,31,30,5.1,3,0.5,0,0
"January 14, 2023",Region of Waterloo Public Health and Emergency Services,28,33,4.6,33,29,5.4,5,0.8,0,0
"January 15, 2023",Region of Waterloo Public Health and Emergency Services,27,32,4.4,37,30,6.1,5,0.8,0,0
"January 16, 2023",Region of Waterloo Public Health and Emergency Services,37,33,6.1,27,32,4.4,4,0.7,0,0
"January 17, 2023",Region of Waterloo Public Health and Emergency Services,32,34,5.2,45,33,7.4,5,0.8,0,0
"January 18, 2023",Region of Waterloo Public Health and Emergency Services,16,34,2.6,25,34,4.1,3,0.5,0,0
"January 19, 2023",Region of Waterloo Public Health and Emergency Services,40,32,6.5,34,33,5.6,1,0.2,0,0
"January 20, 2023",Region of Waterloo Public Health and Emergency Services,17,33,2.8,31,33,5.1,4,0.7,1,0.2
"January 21, 2023",Region of Waterloo Public Health and Emergency Services,21,28,3.4,21,33,3.4,2,0.3,0,0
"January 22, 2023",Region of Waterloo Public Health and Emergency Services,24,27,3.9,19,31,3.1,3,0.5,0,0
"January 23, 2023",Region of Waterloo Public Health and Emergency Services,32,27,5.2,23,29,3.8,8,1.3,0,0
"January 24, 2023",Region of Waterloo Public Health and Emergency Services,27,26,4.4,26,28,4.3,4,0.7,0,0
"January 25, 2023",Region of Waterloo Public Health and Emergency Services,21,25,3.4,40,26,6.5,4,0.7,0,0
"January 26, 2023",Region of Waterloo Public Health and Emergency Services,33,26,5.4,19,28,3.1,0,0,0,0
"January 27, 2023",Region of Waterloo Public Health and Emergency Services,25,25,4.1,26,26,4.3,5,0.8,0,0
"January 28, 2023",Region of Waterloo Public Health and Emergency Services,19,26,3.1,29,25,4.7,0,0,0,0
"January 29, 2023",Region of Waterloo Public Health and Emergency Services,27,26,4.4,18,26,2.9,6,1,1,0.2
"January 30, 2023",Region of Waterloo Public Health and Emergency Services,36,26,5.9,23,26,3.8,2,0.3,0,0
"January 31, 2023",Region of Waterloo Public Health and Emergency Services,40,27,6.5,31,26,5.1,9,1.5,0,0
"February 1, 2023",Region of Waterloo Public Health and Emergency Services,31,29,5.1,29,27,4.7,6,1,0,0
"February 2, 2023",Region of Waterloo Public Health and Emergency Services,41,30,6.7,58,25,9.5,5,0.8,0,0
"February 3, 2023",Region of Waterloo Public Health and Emergency Services,33,31,5.4,32,31,5.2,4,0.7,0,0
"February 4, 2023",Region of Waterloo Public Health and Emergency Services,29,32,4.7,33,31,5.4,4,0.7,0,0
"February 5, 2023",Region of Waterloo Public Health and Emergency Services,32,34,5.2,18,32,2.9,5,0.8,1,0.2
"February 6, 2023",Region of Waterloo Public Health and Emergency Services,31,35,5.1,41,32,6.7,6,1,1,0.2
"February 7, 2023",Region of Waterloo Public Health and Emergency Services,36,34,5.9,28,35,4.6,5,0.8,0,0
"February 8, 2023",Region of Waterloo Public Health and Emergency Services,41,33,6.7,43,34,7,5,0.8,0,0
"February 9, 2023",Region of Waterloo Public Health and Emergency Services,37,35,6.1,50,36,8.2,3,0.5,0,0
"February 10, 2023",Region of Waterloo Public Health and Emergency Services,28,34,4.6,34,35,5.6,3,0.5,3,0.5
"February 11, 2023",Region of Waterloo Public Health and Emergency Services,19,33,3.1,16,35,2.6,3,0.5,0,0
"February 12, 2023",Region of Waterloo Public Health and Emergency Services,22,32,3.6,24,33,3.9,3,0.5,0,0
"February 13, 2023",Region of Waterloo Public Health and Emergency Services,29,31,4.7,34,34,5.6,3,0.5,0,0
"February 14, 2023",Region of Waterloo Public Health and Emergency Services,27,30,4.4,17,33,2.8,5,0.8,0,0
"February 15, 2023",Region of Waterloo Public Health and Emergency Services,27,29,4.4,31,31,5.1,2,0.3,2,0.3
"February 16, 2023",Region of Waterloo Public Health and Emergency Services,27,27,4.4,22,29,3.6,2,0.3,0,0
"February 17, 2023",Region of Waterloo Public Health and Emergency Services,19,26,3.1,29,25,4.7,4,0.7,1,0.2
"February 18, 2023",Region of Waterloo Public Health and Emergency Services,19,24,3.1,14,25,2.3,1,0.2,0,0
"February 19, 2023",Region of Waterloo Public Health and Emergency Services,10,24,1.6,16,24,2.6,2,0.3,0,0
"February 20, 2023",Region of Waterloo Public Health and Emergency Services,25,23,4.1,12,23,2,4,0.7,0,0
"February 21, 2023",Region of Waterloo Public Health and Emergency Services,27,22,4.4,14,20,2.3,5,0.8,0,0
"February 22, 2023",Region of Waterloo Public Health and Emergency Services,19,22,3.1,26,20,4.3,3,0.5,0,0
"February 23, 2023",Region of Waterloo Public Health and Emergency Services,25,21,4.1,43,19,7,3,0.5,1,0.2
"February 24, 2023",Region of Waterloo Public Health and Emergency Services,16,21,2.6,15,22,2.5,4,0.7,0,0
"February 25, 2023",Region of Waterloo Public Health and Emergency Services,13,20,2.1,23,20,3.8,4,0.7,0,0
"February 26, 2023",Region of Waterloo Public Health and Emergency Services,18,19,2.9,11,21,1.8,4,0.7,0,0
"February 27, 2023",Region of Waterloo Public Health and Emergency Services,23,20,3.8,23,21,3.8,3,0.5,0,0
"February 28, 2023",Region of Waterloo Public Health and Emergency Services,29,20,4.7,19,22,3.1,4,0.7,0,0
"March 1, 2023",Region of Waterloo Public Health and Emergency Services,17,20,2.8,28,23,4.6,3,0.5,0,0
"March 2, 2023",Region of Waterloo Public Health and Emergency Services,15,20,2.5,17,23,2.8,2,0.3,0,0
"March 3, 2023",Region of Waterloo Public Health and Emergency Services,11,19,1.8,26,19,4.3,3,0.5,0,0
"March 4, 2023",Region of Waterloo Public Health and Emergency Services,9,18,1.5,17,21,2.8,0,0,0,0
"January 15, 2020",Renfrew County and District Health Unit,0,-,0,0,-,0,0,0,0,0
"January 16, 2020",Renfrew County and District Health Unit,0,-,0,0,-,0,0,0,0,0
"January 17, 2020",Renfrew County and District Health Unit,0,-,0,0,-,0,0,0,0,0
"January 18, 2020",Renfrew County and District Health Unit,0,-,0,0,-,0,0,0,0,0
"January 19, 2020",Renfrew County and District Health Unit,0,-,0,0,-,0,0,0,0,0
"January 20, 2020",Renfrew County and District Health Unit,0,-,0,0,-,0,0,0,0,0
"January 21, 2020",Renfrew County and District Health Unit,0,-,0,0,-,0,0,0,0,0
"January 22, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"January 23, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"January 24, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"January 25, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"January 26, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"January 27, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"January 28, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"January 29, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"January 30, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"January 31, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 1, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 2, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 3, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 4, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 5, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 6, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 7, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 8, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 9, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 10, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 11, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 12, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 13, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 14, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 15, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 16, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 17, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 18, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 19, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 20, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 21, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 22, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 23, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 24, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 25, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 26, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 27, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 28, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"February 29, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 1, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 2, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 3, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 4, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 5, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 6, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 7, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 8, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 9, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 10, 2020",Renfrew County and District Health Unit,1,0,0.9,0,0,0,0,0,0,0
"March 11, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 12, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 13, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 14, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 15, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 16, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 17, 2020",Renfrew County and District Health Unit,1,0,0.9,0,0,0,0,0,0,0
"March 18, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 19, 2020",Renfrew County and District Health Unit,0,0,0,0,0,0,0,0,0,0
"March 20, 2020",Renfrew County and District Health Unit,1,0,0.9,0,0,0,0,0,0,0
"March 21, 2020",Renfrew County and District Health Unit,2,0,1.8,0,0,0,0,0,0,0
"March 22, 2020",Renfrew County and District Health Unit,1,1,0.9,0,0,0,0,0,0,0
"March 23, 2020",Renfrew County and District Health Unit,1,1,0.9,0,0,0,1,0.9,0,0
"March 24, 2020",Renfrew County and District Health Unit,0,1,0,0,0,0,0,0,0,0
"March 25, 2020",Renfrew County and District Health Unit,1,1,0.9,1,0,0.9,0,0,0,0
"March 26, 2020",Renfrew County and District Health Unit,1,1,0.9,0,0,0,0,0,0,0
