pruid,prename,report_date,numtotal_all_administered,as_of_date,numtotal_dose1_administered,numtotal_dose2_administered,numtotal_dose3_administered,numtotal_dose4_administered,updated
46,Manitoba,2022-02-26,2792992,2022-02-20,1499113,951320,342444,,0
35,Ontario,2022-02-26,31071469,2022-02-25,12262777,11727583,6977589,103499,1
24,Quebec,2022-02-26,18382262,2022-02-24,7294018,6931357,4125870,,0
13,New Brunswick,2022-02-26,1717669,2022-02-20,695809,650854,371006,,0
12,Nova Scotia,2022-02-26,2231661,2022-02-20,895864,839363,496434,,0
11,Prince Edward Island,2022-02-26,363678,2022-02-20,149353,140935,73514,,0
10,Newfoundland and Labrador,2022-02-26,1231608,2022-02-20,490387,470481,269440,,0
60,Yukon,2022-02-26,92868,2022-02-20,37634,35876,19358,0,0
61,Northwest Territories,2022-02-26,98959,2022-02-19,40862,38996,19101,,0
62,Nunavut,2022-02-26,74399,2022-02-20,31913,28152,14334,,0
1,Canada,2022-02-26,80219898,2022-02-26,32420314,30319732,17280772,103499,1
59,British Columbia,2022-02-27,11310191,2022-02-24,4485073,4262169,2562949,,0
48,Alberta,2022-02-27,8486394,2022-02-24,3572480,3342817,1557479,,0
47,Saskatchewan,2022-02-27,2365748,2022-02-19,965031,899829,451254,,0
46,Manitoba,2022-02-27,2792992,2022-02-20,1499113,951320,342444,,0
35,Ontario,2022-02-27,31081505,2022-02-26,12263351,11730018,6984323,103792,1
24,Quebec,2022-02-27,18382262,2022-02-24,7294018,6931357,4125870,,0
13,New Brunswick,2022-02-27,1717669,2022-02-20,695809,650854,371006,,0
12,Nova Scotia,2022-02-27,2231661,2022-02-20,895864,839363,496434,,0
11,Prince Edward Island,2022-02-27,363678,2022-02-20,149353,140935,73514,,0
10,Newfoundland and Labrador,2022-02-27,1231608,2022-02-20,490387,470481,269440,,0
60,Yukon,2022-02-27,93226,2022-02-27,37644,36106,19476,0,1
61,Northwest Territories,2022-02-27,98959,2022-02-19,40862,38996,19101,,0
62,Nunavut,2022-02-27,74928,2022-02-27,32008,28357,14563,,1
1,Canada,2022-02-27,80230821,2022-02-27,32420993,30322602,17287853,103792,1
59,British Columbia,2022-02-28,11339815,2022-02-27,4486743,4271964,2581108,,1
48,Alberta,2022-02-28,8498261,2022-02-27,3573559,3347480,1563046,,1
47,Saskatchewan,2022-02-28,2365748,2022-02-19,965031,899829,451254,,0
46,Manitoba,2022-02-28,2792992,2022-02-20,1499113,951320,342444,,0
35,Ontario,2022-02-28,31094487,2022-02-27,12264262,11733061,6992420,104722,1
24,Quebec,2022-02-28,18422302,2022-02-27,7294018,6931357,4156731,,1
13,New Brunswick,2022-02-28,1717669,2022-02-20,695809,650854,371006,,0
12,Nova Scotia,2022-02-28,2231661,2022-02-20,895864,839363,496434,,0
11,Prince Edward Island,2022-02-28,363678,2022-02-20,149353,140935,73514,,0
10,Newfoundland and Labrador,2022-02-28,1231608,2022-02-20,490387,470481,269440,,0
60,Yukon,2022-02-28,93226,2022-02-27,37644,36106,19476,0,0
61,Northwest Territories,2022-02-28,99299,2022-02-26,40894,39128,19277,,1
62,Nunavut,2022-02-28,74928,2022-02-27,32008,28357,14563,,0
1,Canada,2022-02-28,80325674,2022-02-28,32424685,30340235,17350713,104722,1
59,British Columbia,2022-03-01,11344610,2022-02-28,4487013,4272921,2584676,,1
48,Alberta,2022-03-01,8501584,2022-02-28,3573882,3348357,1564925,,1
47,Saskatchewan,2022-03-01,2365748,2022-02-19,965031,899829,451254,,0
46,Manitoba,2022-03-01,2792992,2022-02-20,1499113,951320,342444,,0
35,Ontario,2022-03-01,31109672,2022-02-28,12265367,11736512,7001979,105792,1
24,Quebec,2022-03-01,18433508,2022-02-28,7294018,6931357,4165810,,1
13,New Brunswick,2022-03-01,1717669,2022-02-20,695809,650854,371006,,0
12,Nova Scotia,2022-03-01,2231661,2022-02-20,895864,839363,496434,,0
11,Prince Edward Island,2022-03-01,367300,2022-02-27,149523,141226,76663,,1
10,Newfoundland and Labrador,2022-03-01,1231608,2022-02-20,490387,470481,269440,,0
60,Yukon,2022-03-01,93226,2022-02-27,37644,36106,19476,0,0
61,Northwest Territories,2022-03-01,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-01,74928,2022-02-27,32008,28357,14563,,0
1,Canada,2022-03-01,80363805,2022-03-01,32426553,30345811,17377947,105792,1
59,British Columbia,2022-03-02,11350297,2022-03-01,4487776,4274262,2588259,,1
48,Alberta,2022-03-02,8504638,2022-03-01,3574194,3349320,1566448,,1
47,Saskatchewan,2022-03-02,2365748,2022-02-19,965031,899829,451254,,0
46,Manitoba,2022-03-02,2792992,2022-02-20,1499113,951320,342444,,0
35,Ontario,2022-03-02,31123763,2022-03-01,12266401,11739627,7010627,107086,1
24,Quebec,2022-03-02,18440659,2022-03-01,7294018,6931357,4171144,,1
13,New Brunswick,2022-03-02,1717669,2022-02-20,695809,650854,371006,,0
12,Nova Scotia,2022-03-02,2231661,2022-02-20,895864,839363,496434,,0
11,Prince Edward Island,2022-03-02,367300,2022-02-27,149523,141226,76663,,0
10,Newfoundland and Labrador,2022-03-02,1231608,2022-02-20,490387,470481,269440,,0
60,Yukon,2022-03-02,93226,2022-02-27,37644,36106,19476,0,0
61,Northwest Territories,2022-03-02,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-02,74928,2022-02-27,32008,28357,14563,,0
1,Canada,2022-03-02,80393788,2022-03-02,32428662,30351230,17397035,107086,1
59,British Columbia,2022-03-03,11355173,2022-03-02,4488127,4275583,2591463,,1
48,Alberta,2022-03-03,8506276,2022-03-02,3574390,3350197,1566934,,1
47,Saskatchewan,2022-03-03,2374903,2022-02-26,965031,899829,451254,,1
46,Manitoba,2022-03-03,2792992,2022-02-20,1499113,951320,342444,,0
35,Ontario,2022-03-03,31138007,2022-03-02,12267347,11742961,7018875,108800,1
24,Quebec,2022-03-03,18448103,2022-03-02,7294018,6931357,4176560,,1
13,New Brunswick,2022-03-03,1717669,2022-02-20,695809,650854,371006,,0
12,Nova Scotia,2022-03-03,2231661,2022-02-20,895864,839363,496434,,0
11,Prince Edward Island,2022-03-03,367300,2022-02-27,149523,141226,76663,,0
10,Newfoundland and Labrador,2022-03-03,1231608,2022-02-20,490387,470481,269440,,0
60,Yukon,2022-03-03,93226,2022-02-27,37644,36106,19476,0,0
61,Northwest Territories,2022-03-03,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-03,74928,2022-02-27,32008,28357,14563,,0
1,Canada,2022-03-03,80431145,2022-03-03,32430155,30356762,17414389,108800,1
59,British Columbia,2022-03-04,11361559,2022-03-03,4488825,4277334,2595400,,1
48,Alberta,2022-03-04,8509282,2022-03-03,3574708,3351318,1568330,,1
47,Saskatchewan,2022-03-04,2374903,2022-02-26,965031,899829,451254,,0
46,Manitoba,2022-03-04,2803224,2022-02-27,1501777,956057,345240,,1
35,Ontario,2022-03-04,31156329,2022-03-03,12268582,11747830,7030006,109887,1
24,Quebec,2022-03-04,18456842,2022-03-03,7296235,6944807,4182844,,1
13,New Brunswick,2022-03-04,1725181,2022-02-27,696565,653185,375431,,1
12,Nova Scotia,2022-03-04,2240765,2022-02-27,896522,842652,501591,,1
11,Prince Edward Island,2022-03-04,367300,2022-02-27,149523,141226,76663,,0
10,Newfoundland and Labrador,2022-03-04,1250645,2022-02-27,490805,473188,285057,,1
60,Yukon,2022-03-04,93226,2022-02-27,37644,36106,19476,0,0
61,Northwest Territories,2022-03-04,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-04,74928,2022-02-27,32008,28357,14563,,0
1,Canada,2022-03-04,80513483,2022-03-04,32439119,30391017,17465132,109887,1
59,British Columbia,2022-03-05,11361559,2022-03-03,4488825,4277334,2595400,,0
48,Alberta,2022-03-05,8509282,2022-03-03,3574708,3351318,1568330,,0
47,Saskatchewan,2022-03-05,2374903,2022-02-26,965031,899829,451254,,0
46,Manitoba,2022-03-05,2803224,2022-02-27,1501777,956057,345240,,0
35,Ontario,2022-03-05,31172691,2022-03-04,12269636,11753278,7039572,110181,1
24,Quebec,2022-03-05,18456842,2022-03-03,7296235,6944807,4182844,,0
13,New Brunswick,2022-03-05,1725181,2022-02-27,696565,653185,375431,,0
12,Nova Scotia,2022-03-05,2240765,2022-02-27,896522,842652,501591,,0
11,Prince Edward Island,2022-03-05,367300,2022-02-27,149523,141226,76663,,0
10,Newfoundland and Labrador,2022-03-05,1250645,2022-02-27,490805,473188,285057,,0
60,Yukon,2022-03-05,93226,2022-02-27,37644,36106,19476,0,0
61,Northwest Territories,2022-03-05,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-05,74928,2022-02-27,32008,28357,14563,,0
1,Canada,2022-03-05,80529845,2022-03-05,32440173,30396465,17474698,110181,1
59,British Columbia,2022-03-06,11361559,2022-03-03,4488825,4277334,2595400,,0
48,Alberta,2022-03-06,8509282,2022-03-03,3574708,3351318,1568330,,0
47,Saskatchewan,2022-03-06,2374903,2022-02-26,965031,899829,451254,,0
46,Manitoba,2022-03-06,2803224,2022-02-27,1501777,956057,345240,,0
35,Ontario,2022-03-06,31178533,2022-03-05,12270073,11755086,7043047,110303,1
24,Quebec,2022-03-06,18456842,2022-03-03,7296235,6944807,4182844,,0
13,New Brunswick,2022-03-06,1725181,2022-02-27,696565,653185,375431,,0
12,Nova Scotia,2022-03-06,2240765,2022-02-27,896522,842652,501591,,0
11,Prince Edward Island,2022-03-06,367300,2022-02-27,149523,141226,76663,,0
10,Newfoundland and Labrador,2022-03-06,1250645,2022-02-27,490805,473188,285057,,0
60,Yukon,2022-03-06,93504,2022-03-06,37663,36227,19614,0,1
61,Northwest Territories,2022-03-06,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-06,75431,2022-03-06,32093,28603,14735,,1
1,Canada,2022-03-06,80536468,2022-03-06,32440714,30398640,17478483,110303,1
59,British Columbia,2022-03-07,11379437,2022-03-06,4490160,4283483,2605794,,1
48,Alberta,2022-03-07,8518560,2022-03-06,3575582,3355030,1572533,,1
47,Saskatchewan,2022-03-07,2374903,2022-02-26,965031,899829,451254,,0
46,Manitoba,2022-03-07,2803224,2022-02-27,1501777,956057,345240,,0
35,Ontario,2022-03-07,31185726,2022-03-06,12270746,11756953,7047136,110867,1
24,Quebec,2022-03-07,18481134,2022-03-06,7296235,6944807,4199316,,1
13,New Brunswick,2022-03-07,1725181,2022-02-27,696565,653185,375431,,0
12,Nova Scotia,2022-03-07,2240765,2022-02-27,896522,842652,501591,,0
11,Prince Edward Island,2022-03-07,367300,2022-02-27,149523,141226,76663,,0
10,Newfoundland and Labrador,2022-03-07,1250645,2022-02-27,490805,473188,285057,,0
60,Yukon,2022-03-07,93504,2022-03-06,37663,36227,19614,0,0
61,Northwest Territories,2022-03-07,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-07,75431,2022-03-06,32093,28603,14735,,0
1,Canada,2022-03-07,80595109,2022-03-07,32443596,30410368,17513641,110867,1
59,British Columbia,2022-03-08,11382631,2022-03-07,4490285,4284298,2608048,,1
48,Alberta,2022-03-08,8520945,2022-03-07,3575820,3355807,1573709,,1
47,Saskatchewan,2022-03-08,2374903,2022-02-26,965031,899829,451254,,0
46,Manitoba,2022-03-08,2803224,2022-02-27,1501777,956057,345240,,0
35,Ontario,2022-03-08,31196747,2022-03-07,12271629,11759616,7053494,111984,1
24,Quebec,2022-03-08,18485915,2022-03-07,7297173,6952054,4202638,,1
13,New Brunswick,2022-03-08,1725181,2022-02-27,696565,653185,375431,,0
12,Nova Scotia,2022-03-08,2240765,2022-02-27,896522,842652,501591,,0
11,Prince Edward Island,2022-03-08,369073,2022-03-06,149635,141752,77786,,1
10,Newfoundland and Labrador,2022-03-08,1250645,2022-02-27,490805,473188,285057,,0
60,Yukon,2022-03-08,93504,2022-03-06,37663,36227,19614,0,0
61,Northwest Territories,2022-03-08,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-08,75431,2022-03-06,32093,28603,14735,,0
1,Canada,2022-03-08,80618263,2022-03-08,32445892,30422396,17527874,111984,1
59,British Columbia,2022-03-09,11388672,2022-03-08,4490931,4286670,2611071,,1
48,Alberta,2022-03-09,8523643,2022-03-08,3576200,3356666,1574982,,1
47,Saskatchewan,2022-03-09,2374903,2022-02-26,965031,899829,451254,,0
46,Manitoba,2022-03-09,2803224,2022-02-27,1501777,956057,345240,,0
35,Ontario,2022-03-09,31209313,2022-03-08,12272634,11762771,7060266,113616,1
24,Quebec,2022-03-09,18490870,2022-03-08,7297173,6952054,4206145,,1
13,New Brunswick,2022-03-09,1725181,2022-02-27,696565,653185,375431,,0
12,Nova Scotia,2022-03-09,2240765,2022-02-27,896522,842652,501591,,0
11,Prince Edward Island,2022-03-09,369073,2022-03-06,149635,141752,77786,,0
10,Newfoundland and Labrador,2022-03-09,1250645,2022-02-27,490805,473188,285057,,0
60,Yukon,2022-03-09,93504,2022-03-06,37663,36227,19614,0,0
61,Northwest Territories,2022-03-09,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-09,75431,2022-03-06,32093,28603,14735,,0
1,Canada,2022-03-09,80644523,2022-03-09,32447923,30428782,17542449,113616,1
59,British Columbia,2022-03-10,11393545,2022-03-09,4491455,4288290,2613800,,1
48,Alberta,2022-03-10,8526222,2022-03-09,3576495,3357561,1576193,,1
47,Saskatchewan,2022-03-10,2380812,2022-03-05,965031,899829,451254,,1
46,Manitoba,2022-03-10,2803224,2022-02-27,1501777,956057,345240,,0
35,Ontario,2022-03-10,31222043,2022-03-09,12273511,11766103,7067083,115320,1
24,Quebec,2022-03-10,18497524,2022-03-09,7297173,6952054,4210233,,1
13,New Brunswick,2022-03-10,1725181,2022-02-27,696565,653185,375431,,0
12,Nova Scotia,2022-03-10,2240765,2022-02-27,896522,842652,501591,,0
11,Prince Edward Island,2022-03-10,369073,2022-03-06,149635,141752,77786,,0
10,Newfoundland and Labrador,2022-03-10,1250645,2022-02-27,490805,473188,285057,,0
60,Yukon,2022-03-10,93504,2022-03-06,37663,36227,19614,0,0
61,Northwest Territories,2022-03-10,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-10,75431,2022-03-06,32093,28603,14735,,0
1,Canada,2022-03-10,80677268,2022-03-10,32449619,30434629,17557294,115320,1
59,British Columbia,2022-03-11,11398503,2022-03-10,4491883,4289912,2616708,,1
48,Alberta,2022-03-11,8528703,2022-03-10,3576756,3358378,1577337,,1
47,Saskatchewan,2022-03-11,2380812,2022-03-05,965031,899829,451254,,0
46,Manitoba,2022-03-11,2811151,2022-03-06,1503791,959824,347328,,1
35,Ontario,2022-03-11,31236535,2022-03-10,12274536,11770194,7075315,116464,1
24,Quebec,2022-03-11,18505552,2022-03-10,7297912,6957129,4215428,,1
13,New Brunswick,2022-03-11,1730856,2022-03-06,697092,654806,378958,,1
12,Nova Scotia,2022-03-11,2247313,2022-03-06,896923,844410,505980,,1
11,Prince Edward Island,2022-03-11,369073,2022-03-06,149635,141752,77786,,0
10,Newfoundland and Labrador,2022-03-11,1254118,2022-03-06,491017,474792,286503,,1
60,Yukon,2022-03-11,93504,2022-03-06,37663,36227,19614,0,0
61,Northwest Territories,2022-03-11,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-11,75431,2022-03-06,32093,28603,14735,,0
1,Canada,2022-03-11,80730850,2022-03-11,32455226,30454984,17586223,116464,1
59,British Columbia,2022-03-12,11398503,2022-03-10,4491883,4289912,2616708,,0
48,Alberta,2022-03-12,8528703,2022-03-10,3576756,3358378,1577337,,0
47,Saskatchewan,2022-03-12,2380812,2022-03-05,965031,899829,451254,,0
46,Manitoba,2022-03-12,2811151,2022-03-06,1503791,959824,347328,,0
35,Ontario,2022-03-12,31251149,2022-03-11,12275606,11775100,7083615,116802,1
24,Quebec,2022-03-12,18505552,2022-03-10,7297912,6957129,4215428,,0
13,New Brunswick,2022-03-12,1730856,2022-03-06,697092,654806,378958,,0
12,Nova Scotia,2022-03-12,2247313,2022-03-06,896923,844410,505980,,0
11,Prince Edward Island,2022-03-12,369073,2022-03-06,149635,141752,77786,,0
10,Newfoundland and Labrador,2022-03-12,1254118,2022-03-06,491017,474792,286503,,0
60,Yukon,2022-03-12,93504,2022-03-06,37663,36227,19614,0,0
61,Northwest Territories,2022-03-12,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-12,75431,2022-03-06,32093,28603,14735,,0
1,Canada,2022-03-12,80745464,2022-03-12,32456296,30459890,17594523,116802,1
59,British Columbia,2022-03-13,11398503,2022-03-10,4491883,4289912,2616708,,0
48,Alberta,2022-03-13,8528703,2022-03-10,3576756,3358378,1577337,,0
47,Saskatchewan,2022-03-13,2380812,2022-03-05,965031,899829,451254,,0
46,Manitoba,2022-03-13,2811151,2022-03-06,1503791,959824,347328,,0
35,Ontario,2022-03-13,31257401,2022-03-12,12276035,11777296,7087085,116959,1
24,Quebec,2022-03-13,18505552,2022-03-10,7297912,6957129,4215428,,0
13,New Brunswick,2022-03-13,1730856,2022-03-06,697092,654806,378958,,0
12,Nova Scotia,2022-03-13,2247313,2022-03-06,896923,844410,505980,,0
11,Prince Edward Island,2022-03-13,369073,2022-03-06,149635,141752,77786,,0
10,Newfoundland and Labrador,2022-03-13,1254118,2022-03-06,491017,474792,286503,,0
60,Yukon,2022-03-13,93791,2022-03-13,37681,36358,19752,0,1
61,Northwest Territories,2022-03-13,99299,2022-02-26,40894,39128,19277,,0
62,Nunavut,2022-03-13,75965,2022-03-13,32174,28857,14934,,1
1,Canada,2022-03-13,80752537,2022-03-13,32456824,30462471,17598330,116959,1
59,British Columbia,2022-03-14,11416368,2022-03-13,4492813,4296982,2626573,,1
48,Alberta,2022-03-14,8536856,2022-03-13,3577473,3361575,1581093,,1
47,Saskatchewan,2022-03-14,2380812,2022-03-05,965031,899829,451254,,0
46,Manitoba,2022-03-14,2811151,2022-03-06,1503791,959824,347328,,0
35,Ontario,2022-03-14,31267419,2022-03-13,12276801,11779807,7092985,117798,1
24,Quebec,2022-03-14,18528908,2022-03-13,7297912,6957129,4229390,,1
13,New Brunswick,2022-03-14,1730856,2022-03-06,697092,654806,378958,,0
12,Nova Scotia,2022-03-14,2247313,2022-03-06,896923,844410,505980,,0
11,Prince Edward Island,2022-03-14,369073,2022-03-06,149635,141752,77786,,0
10,Newfoundland and Labrador,2022-03-14,1254118,2022-03-06,491017,474792,286503,,0
60,Yukon,2022-03-14,93791,2022-03-13,37681,36358,19752,0,0
61,Northwest Territories,2022-03-14,99752,2022-03-12,40938,39285,19529,,1
62,Nunavut,2022-03-14,75965,2022-03-13,32174,28857,14934,,0
1,Canada,2022-03-14,80812382,2022-03-14,32459281,30475406,17632065,117798,1
59,British Columbia,2022-03-15,11420286,2022-03-14,4493018,4298256,2629012,,1
48,Alberta,2022-03-15,8540832,2022-03-14,3577775,3362367,1583742,,1
47,Saskatchewan,2022-03-15,2380812,2022-03-05,965031,899829,451254,,0
46,Manitoba,2022-03-15,2811151,2022-03-06,1503791,959824,347328,,0
35,Ontario,2022-03-15,31280293,2022-03-14,12277699,11783377,7099877,119312,1
24,Quebec,2022-03-15,18532758,2022-03-14,7297912,6957129,4231933,,1
13,New Brunswick,2022-03-15,1730856,2022-03-06,697092,654806,378958,,0
12,Nova Scotia,2022-03-15,2247313,2022-03-06,896923,844410,505980,,0
11,Prince Edward Island,2022-03-15,371154,2022-03-13,149751,142664,78816,,1
10,Newfoundland and Labrador,2022-03-15,1254118,2022-03-06,491017,474792,286503,,0
60,Yukon,2022-03-15,93791,2022-03-13,37681,36358,19752,0,0
61,Northwest Territories,2022-03-15,99752,2022-03-12,40938,39285,19529,,0
62,Nunavut,2022-03-15,75965,2022-03-13,32174,28857,14934,,0
1,Canada,2022-03-15,80839081,2022-03-15,32460802,30481954,17647618,119312,1
59,British Columbia,2022-03-16,11424276,2022-03-15,4493196,4299587,2631493,,1
48,Alberta,2022-03-16,8544273,2022-03-15,3578089,3363095,1585880,,1
47,Saskatchewan,2022-03-16,2380812,2022-03-05,965031,899829,451254,,0
46,Manitoba,2022-03-16,2811151,2022-03-06,1503791,959824,347328,,0
35,Ontario,2022-03-16,31293311,2022-03-15,12278715,11787222,7106589,120757,1
24,Quebec,2022-03-16,18537394,2022-03-15,7297912,6957129,4235062,,1
13,New Brunswick,2022-03-16,1730856,2022-03-06,697092,654806,378958,,0
12,Nova Scotia,2022-03-16,2247313,2022-03-06,896923,844410,505980,,0
11,Prince Edward Island,2022-03-16,371154,2022-03-13,149751,142664,78816,,0
10,Newfoundland and Labrador,2022-03-16,1254118,2022-03-06,491017,474792,286503,,0
60,Yukon,2022-03-16,93791,2022-03-13,37681,36358,19752,0,0
61,Northwest Territories,2022-03-16,99752,2022-03-12,40938,39285,19529,,0
62,Nunavut,2022-03-16,75965,2022-03-13,32174,28857,14934,,0
1,Canada,2022-03-16,80864166,2022-03-16,32462310,30487858,17662078,120757,1
59,British Columbia,2022-03-17,11429442,2022-03-16,4493680,4301562,2634200,,1
48,Alberta,2022-03-17,8547576,2022-03-16,3578381,3363849,1587895,,1
47,Saskatchewan,2022-03-17,2384559,2022-03-12,965031,899829,451254,,1
46,Manitoba,2022-03-17,2811151,2022-03-06,1503791,959824,347328,,0
35,Ontario,2022-03-17,31305051,2022-03-16,12279608,11790273,7112966,122175,1
24,Quebec,2022-03-17,18543224,2022-03-16,7297912,6957129,4238881,,1
13,New Brunswick,2022-03-17,1730856,2022-03-06,697092,654806,378958,,0
12,Nova Scotia,2022-03-17,2247313,2022-03-06,896923,844410,505980,,0
11,Prince Edward Island,2022-03-17,371154,2022-03-13,149751,142664,78816,,0
10,Newfoundland and Labrador,2022-03-17,1254118,2022-03-06,491017,474792,286503,,0
60,Yukon,2022-03-17,93791,2022-03-13,37681,36358,19752,0,0
61,Northwest Territories,2022-03-17,99752,2022-03-12,40938,39285,19529,,0
62,Nunavut,2022-03-17,75965,2022-03-13,32174,28857,14934,,0
1,Canada,2022-03-17,80893952,2022-03-17,32463979,30493638,17676996,122175,1
59,British Columbia,2022-03-18,11434211,2022-03-17,4494058,4303324,2636829,,1
48,Alberta,2022-03-18,8550867,2022-03-17,3578625,3364574,1589971,,1
47,Saskatchewan,2022-03-18,2384559,2022-03-12,965031,899829,451254,,0
46,Manitoba,2022-03-18,2817373,2022-03-13,1505440,962679,348984,,1
35,Ontario,2022-03-18,31319315,2022-03-17,12280579,11794350,7120822,123533,1
24,Quebec,2022-03-18,18549998,2022-03-17,7297912,6957129,4243201,,1
13,New Brunswick,2022-03-18,1734308,2022-03-13,697401,655823,381084,,1
12,Nova Scotia,2022-03-18,2250667,2022-03-13,897207,845885,507575,,1
11,Prince Edward Island,2022-03-18,371154,2022-03-13,149751,142664,78816,,0
